63602, 71615, 71616, 71616, 71615, 79624,
63618, 71627, 71615, 71615, 71627, 79624,
63634, 71637, 71638, 71638, 71637, 79690,
63650, 71649, 71627, 71627, 71649, 79624,
63666, 71659, 71660, 71660, 71659, 79685,
63682, 71671, 71649, 71649, 71671, 79624,
63698, 71681, 71682, 71682, 71681, 79673,
63714, 71616, 71671, 71671, 71616, 79624,
63730, 71701, 71702, 71702, 71701, 79688,
63746, 71713, 71714, 71714, 71713, 79686,
63762, 71725, 71726, 71726, 71725, 79675,
63778, 71737, 71738, 71738, 71737, 79680,
63794, 71749, 71750, 71750, 71749, 79676,
63810, 71761, 71762, 71762, 71761, 79689,
63826, 71773, 71774, 71774, 71773, 79687,
63842, 71785, 71786, 71786, 71785, 79625,
63858, 71797, 71785, 71785, 71797, 79625,
63874, 71807, 71808, 71808, 71807, 79693,
63890, 71786, 71797, 71797, 71786, 79625,
63906, 71827, 71828, 71828, 71827, 79683,
63922, 71839, 71840, 71840, 71839, 79626,
63938, 71851, 71839, 71839, 71851, 79626,
63954, 71828, 71860, 71860, 71828, 79683,
63970, 71871, 71851, 71851, 71871, 79626,
63986, 71881, 71882, 71882, 71881, 79674,
64002, 71893, 71871, 71871, 71893, 79626,
64018, 71903, 71904, 71904, 71903, 79686,
64034, 71840, 71893, 71893, 71840, 79626,
64050, 71923, 71924, 71924, 71923, 79681,
64066, 71935, 71936, 71936, 71935, 79677,
64082, 71947, 71713, 71713, 71947, 79686,
64098, 71702, 71956, 71956, 71702, 79688,
64114, 71967, 71968, 71968, 71967, 79739,
64130, 71979, 71980, 71980, 71979, 79741,
64146, 71991, 71992, 71992, 71991, 79726,
64162, 72003, 72004, 72004, 72003, 79672,
64178, 72015, 72016, 72016, 72015, 79692,
64194, 72027, 72028, 72028, 72027, 79727,
64210, 72039, 72040, 72040, 72039, 79731,
64226, 72051, 72052, 72052, 72051, 79734,
64242, 72063, 71827, 71827, 72063, 79683,
64258, 71808, 72072, 72072, 71808, 79693,
64274, 72083, 72084, 72084, 72083, 79707,
64290, 72095, 72096, 72096, 72095, 79703,
64306, 72107, 72108, 72108, 72107, 79627,
64322, 72119, 72120, 72120, 72119, 79682,
64338, 72131, 72107, 72107, 72131, 79627,
64354, 72141, 72015, 72015, 72141, 79692,
64370, 72108, 72131, 72131, 72108, 79627,
64386, 72004, 72158, 72158, 72004, 79672,
64402, 72072, 72168, 72168, 72072, 79693,
64418, 72179, 72180, 72180, 72179, 79706,
64434, 72191, 72083, 72083, 72191, 79707,
