3644, 9966, 9964, 9964, 9966, 22870,
3644, 9964, 9965, 9965, 9964, 22882,
3644, 9965, 9966, 9966, 9965, 22900,
3645, 9966, 9967, 9967, 9966, 22900,
3645, 9967, 9968, 9968, 9967, 22892,
3645, 9968, 9966, 9966, 9968, 22870,
3646, 9971, 9969, 9969, 9971, 22830,
3646, 9969, 9970, 9970, 9969, 22838,
3646, 9970, 9971, 9971, 9970, 22882,
3647, 9971, 9964, 9964, 9971, 22882,
3647, 9964, 9972, 9972, 9964, 22870,
3647, 9972, 9971, 9971, 9972, 22830,
3648, 9975, 9973, 9973, 9975, 22780,
3648, 9973, 9974, 9974, 9973, 22788,
3648, 9974, 9975, 9975, 9974, 22838,
3649, 9975, 9969, 9969, 9975, 22838,
3649, 9969, 9976, 9976, 9969, 22830,
3649, 9976, 9975, 9975, 9976, 22780,
3650, 9979, 9977, 9977, 9979, 22698,
3650, 9977, 9978, 9978, 9977, 22708,
3650, 9978, 9979, 9979, 9978, 22788,
3651, 9979, 9973, 9973, 9979, 22788,
3651, 9973, 9980, 9980, 9973, 22780,
3651, 9980, 9979, 9979, 9980, 22698,
3652, 9983, 9981, 9981, 9983, 22630,
3652, 9981, 9982, 9982, 9981, 22634,
3652, 9982, 9983, 9983, 9982, 22708,
3653, 9983, 9977, 9977, 9983, 22708,
3653, 9977, 9984, 9984, 9977, 22698,
3653, 9984, 9983, 9983, 9984, 22630,
3654, 9987, 9985, 9985, 9987, 22528,
3654, 9985, 9986, 9986, 9985, 22536,
3654, 9986, 9987, 9987, 9986, 22634,
3655, 9987, 9981, 9981, 9987, 22634,
3655, 9981, 9988, 9988, 9981, 22630,
3655, 9988, 9987, 9987, 9988, 22528,
3656, 9991, 9989, 9989, 9991, 22437,
3656, 9989, 9990, 9990, 9989, 22441,
3656, 9990, 9991, 9991, 9990, 22536,
3657, 9991, 9985, 9985, 9991, 22536,
3657, 9985, 9992, 9992, 9985, 22528,
3657, 9992, 9991, 9991, 9992, 22437,
3658, 9995, 9993, 9993, 9995, 22319,
3658, 9993, 9994, 9994, 9993, 22323,
3658, 9994, 9995, 9995, 9994, 22441,
3659, 9995, 9989, 9989, 9995, 22441,
3659, 9989, 9996, 9996, 9989, 22437,
3659, 9996, 9995, 9995, 9996, 22319,
3660, 9999, 9997, 9997, 9999, 22119,
3660, 9997, 9998, 9998, 9997, 22123,
3660, 9998, 9999, 9999, 9998, 22323,
3661, 9999, 9993, 9993, 9999, 22323,
3661, 9993, 10000, 10000, 9993, 22319,
3661, 10000, 9999, 9999, 10000, 22119,
3662, 10003, 10001, 10001, 10003, 21676,
3662, 10001, 10002, 10002, 10001, 21773,
3662, 10002, 10003, 10003, 10002, 22123,
3663, 10003, 9997, 9997, 10003, 22123,
3663, 9997, 10004, 10004, 9997, 22119,
3663, 10004, 10003, 10003, 10004, 21676,
3664, 10006, 10005, 10005, 10006, 22862,
3664, 10005, 9968, 9968, 10005, 22870,
3664, 9968, 10006, 10006, 9968, 22892,
3665, 10006, 10007, 10007, 10006, 22892,
3665, 10007, 10008, 10008, 10007, 22878,
3665, 10008, 10006, 10006, 10008, 22862,
3666, 10010, 10009, 10009, 10010, 22824,
3666, 10009, 9972, 9972, 10009, 22830,
3666, 9972, 10010, 10010, 9972, 22870,
3667, 10010, 10005, 10005, 10010, 22870,
